,geometry,EV_stations_counts,EV_stations_geomery,population,landuse,nodes,edges,density,school_count,university_count,restaurant_count,place_of_worship_count,community_centre_count,townhall_count,parking_count,library_count,park_count,commercial_count,government_count,civic_count,retail_count,oneway_exists,highway_types,average_lanes,average_maxspeed,city
0,"POLYGON ((190197.79642455757 4855418.303914024, 190198.57448812207 4855425.313939898, 190288.6394534296 4855575.72583476, 190340.6036676386 4855558.735446985, 190372.5078999673 4855610.247448014, 190379.9844928974 4855612.526470845, 190381.3561528144 4855614.622137785, 190413.30977452965 4855690.313606118, 190708.75453334983 4855668.853178696, 190673.1779001825 4855179.05095902, 190557.6193782151 4855187.444182333, 190563.30053582927 4855197.43029892, 190563.73957082047 4855198.200212453, 190576.7531836757 4855226.236190768, 190581.04727544705 4855235.8544224575, 190583.2201847816 4855246.161280964, 190582.64585122745 4855249.071043755, 190581.78327950794 4855253.586012808, 190579.8827426004 4855256.590853646, 190578.23175990634 4855258.025682424, 190575.81274259253 4855261.499898884, 190570.42703703046 4855271.757592705, 190569.3344018312 4855273.2332427185, 190565.81052129075 4855316.409156572, 190432.82849471166 4855310.151047833, 190230.68533156544 4855287.090034054, 190232.09666164056 4855306.315250466, 190197.79642455757 4855418.303914024))",0,[],0.0553648604651162,Other,0,0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,No,,,,Florence
1,"POLYGON ((190413.30977452965 4855690.313606118, 190589.4078667562 4856107.449835764, 190659.34647023684 4856142.054651966, 190663.32048201538 4856153.123736046, 190657.31217846356 4856153.792798123, 190657.83061832457 4856164.938966472, 190744.3340070537 4856158.655058402, 190708.75453334983 4855668.853178696, 190413.30977452965 4855690.313606118))",0,[],0.3798449399999999,Other,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,,,,Florence
2,"POLYGON ((190657.83061832457 4856164.938966472, 190658.30154318752 4856175.063561279, 190675.72395429987 4856212.979622283, 190738.21974913852 4856370.021254059, 190744.34550286894 4856370.148250304, 190764.72013038478 4856439.28116557, 190744.3340070537 4856158.655058402, 190657.83061832457 4856164.938966472))",0,[],1.8144647777777776,Other,4,5,0.4166666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,No,,,,Florence
3,"POLYGON ((190673.1779001825 4855179.05095902, 190637.60410776787 4854689.248399376, 190458.37701830867 4854702.264939893, 190457.6249395695 4854706.383312015, 190456.70968769526 4854710.633588442, 190451.39471299417 4854717.392766119, 190406.73514737212 4854730.323797503, 190354.11983219872 4854748.200424805, 190319.58884900686 4854759.714543099, 190319.55148751504 4854770.001786195, 190326.6458091538 4854782.762237591, 190334.00154077512 4854795.421475857, 190473.3126100623 4855039.252715499, 190557.6193782151 4855187.444182333, 190673.1779001825 4855179.05095902))",0,[],0.2451678933333333,Other,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,,,,Florence
4,"POLYGON ((190637.60410776787 4854689.248399376, 190602.0331563218 4854199.445499753, 190327.2267046409 4854219.401983254, 190324.008575505 4854222.470080681, 190333.81292017846 4854235.39388817, 190337.61427946796 4854246.192640536, 190338.39806159947 4854257.142941749, 190334.50745595904 4854266.785744852, 190328.86567347078 4854274.32827083, 190321.63694015716 4854283.992846181, 190320.43342409545 4854289.848357109, 190323.35774628323 4854297.2260238575, 190347.1433659962 4854334.322430648, 190366.77519602672 4854370.209609019, 190382.31815212895 4854401.600722969, 190390.4090223827 4854419.134819539, 190394.73802469 4854423.942567937, 190402.602530982 4854429.331634259, 190463.07569768792 4854459.990665039, 190501.93468513706 4854481.492446339, 190541.92576336703 4854507.572466408, 190539.91744847537 4854511.906950333, 190558.02205870202 4854527.472756111, 190562.45427699393 4854530.86210116, 190563.37765053194 4854533.201292168, 190563.14664515806 4854535.171170384, 190556.98977930343 4854541.869205371, 190554.01648991246 4854545.224467246, 190509.4251247524 4854587.393858237, 190490.73093292164 4854608.222110153, 190489.0033284353 4854612.5212962255, 190487.52922792535 4854619.669478118, 190486.25769039406 4854624.236869284, 190461.6916119273 4854687.526644155, 190459.28970033897 4854697.267108032, 190458.37701830867 4854702.264939893, 190637.60410776787 4854689.248399376))",0,[],0.2192742972972972,Other,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,,,,Florence
5,"POLYGON ((190602.0331563218 4854199.445499753, 190587.2342615318 4853995.656880341, 190554.25175949355 4854009.813144641, 190551.40568004973 4854014.175427169, 190500.75642742263 4854047.576297186, 190446.40409269364 4854102.277359072, 190394.82403604419 4854156.215485954, 190374.1393028103 4854174.676511992, 190327.2267046409 4854219.401983254, 190602.0331563218 4854199.445499753))",0,[],0.227745,Other,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,,,,Florence
6,"POLYGON ((190764.72013038478 4856439.28116557, 190772.05129137833 4856464.156392454, 190776.61467018566 4856467.272504977, 190782.78750788135 4856507.949270672, 190793.21480682853 4856547.181488254, 190808.43675204954 4856601.9640638875, 190820.07442726934 4856639.314463671, 190786.55434218637 4856647.974350465, 191270.0857473613 4856612.846191854, 191234.50377344835 4856123.04749447, 190744.3340070537 4856158.655058402, 190764.72013038478 4856439.28116557))",0,[],2.5944153473684213,Other,23,35,0.0691699604743083,0,0,0,1,0,0,0,0,0,0,0,0,0,Yes,{'primary'},1.0,50.0,Florence
7,"POLYGON ((190786.55434218637 4856647.974350465, 190780.00422459817 4856649.666568417, 190811.17436562805 4857078.700699419, 190830.03807688708 4857107.441504742, 190833.34206130262 4857136.961587303, 191190.38711781817 4857111.02045923, 191304.59414906765 4857087.829117133, 191270.0857473613 4856612.846191854, 190786.55434218637 4856647.974350465))",0,[],0.0066709999999999,Other,0,0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,No,,,,Florence
8,"POLYGON ((190833.34206130262 4857136.961587303, 190838.4376504388 4857182.4889221685, 191190.38711781817 4857111.02045923, 190833.34206130262 4857136.961587303))",0,[],0.0,Other,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,,,,Florence
9,"POLYGON ((191234.50377344835 4856123.04749447, 191198.9246398593 4855633.248457338, 190708.75453334983 4855668.853178696, 190744.3340070537 4856158.655058402, 191234.50377344835 4856123.04749447))",0,[],7.560545454545456,Other,20,37,0.0973684210526315,0,0,0,0,0,0,1,0,0,0,0,0,0,Yes,{'primary'},2.0,50.0,Florence
10,"POLYGON ((191198.9246398593 4855633.248457338, 191163.34834681085 4855143.449080453, 190673.1779001825 4855179.05095902, 190708.75453334983 4855668.853178696, 191198.9246398593 4855633.248457338))",0,[],0.4637773333333334,Other,2,2,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,,,,Florence
11,"POLYGON ((191163.34834681085 4855143.449080453, 191127.77489451919 4854653.649363812, 190637.60410776787 4854689.248399376, 190673.1779001825 4855179.05095902, 191163.34834681085 4855143.449080453))",0,[],0.4243253271604938,Other,3,3,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,No,,,,Florence
12,"POLYGON ((191127.77489451919 4854653.649363812, 191092.20428319974 4854163.84930741, 190602.0331563218 4854199.445499753, 190637.60410776787 4854689.248399376, 191127.77489451919 4854653.649363812))",0,[],0.2100277083333333,Other,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes,"{'motorway', 'motorway_link'}",1.6666666666666667,70.0,Florence
13,"POLYGON ((191092.20428319974 4854163.84930741, 191056.63651306927 4853674.048911246, 190999.01250444434 4853678.2332185395, 190979.4917182158 4853693.793030757, 190973.9025599137 4853700.931713709, 190971.3059298859 4853713.10754423, 190971.95308827463 4853735.384755479, 190967.74832215102 4853745.063910703, 190954.04993432475 4853759.95924103, 190927.13497781957 4853778.061948916, 190888.4639385416 4853796.2543789875, 190846.4543168983 4853816.717094716, 190835.2002530237 4853826.400993999, 190809.91154082032 4853852.064827625, 190771.65835464594 4853883.22894267, 190685.50653624756 4853938.971160257, 190668.6384750451 4853958.188779352, 190623.92945738224 4853984.054826643, 190615.3024251241 4853983.609880946, 190587.2342615318 4853995.656880341, 190602.0331563218 4854199.445499753, 191092.20428319974 4854163.84930741))",0,[],3.0943246607142854,residential,11,19,0.1727272727272727,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes,{'trunk'},2.5,90.0,Florence
14,"POLYGON ((191056.63651306927 4853674.048911246, 191053.4548237871 4853630.232245997, 191045.45123867987 4853638.057388678, 191024.95644837833 4853657.553584077, 190999.01250444434 4853678.2332185395, 191056.63651306927 4853674.048911246))",0,[],13.259842,Other,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,,,,Florence
15,"POLYGON ((191304.59414906765 4857087.829117133, 191790.1837295398 4856989.223649445, 191760.2523292501 4856577.236125825, 191270.0857473613 4856612.846191854, 191304.59414906765 4857087.829117133))",0,[],0.0066709999999999,Other,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,,,,Florence
16,"POLYGON ((191760.2523292501 4856577.236125825, 191724.6706952316 4856087.440270802, 191234.50377344835 4856123.04749447, 191270.0857473613 4856612.846191854, 191760.2523292501 4856577.236125825))",0,[],3.652873851851852,Other,25,38,0.0633333333333333,0,0,0,2,0,0,2,0,0,0,0,0,0,No,,,,Florence
17,"POLYGON ((191724.6706952316 4856087.440270802, 191689.0919015411 4855597.644076245, 191198.9246398593 4855633.248457338, 191234.50377344835 4856123.04749447, 191724.6706952316 4856087.440270802))",0,[],8.610491491428569,Other,28,59,0.078042328042328,0,0,0,0,0,0,1,0,0,0,0,0,0,Yes,{'primary'},1.0,50.0,Florence
18,"POLYGON ((191689.0919015411 4855597.644076245, 191653.51594839507 4855107.847542153, 191163.34834681085 4855143.449080453, 191198.9246398593 4855633.248457338, 191689.0919015411 4855597.644076245))",0,[],1.8585862978723409,Other,4,5,0.4166666666666667,0,0,0,1,0,0,0,0,0,0,0,0,0,No,,,,Florence
19,"POLYGON ((191653.51594839507 4855107.847542153, 191617.94283600966 4854618.050668522, 191127.77489451919 4854653.649363812, 191163.34834681085 4855143.449080453, 191653.51594839507 4855107.847542153))",0,[],3.600059272151898,Other,13,17,0.1089743589743589,0,0,0,0,0,0,3,0,0,0,0,0,0,No,,,,Florence
20,"POLYGON ((191617.94283600966 4854618.050668522, 191582.3725646009 4854128.253455348, 191092.20428319974 4854163.84930741, 191127.77489451919 4854653.649363812, 191617.94283600966 4854618.050668522))",0,[],0.6758388571428571,Other,2,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes,{'motorway_link'},3.5,40.0,Florence
21,"POLYGON ((191582.3725646009 4854128.253455348, 191546.80513438495 4853638.455902624, 191056.63651306927 4853674.048911246, 191092.20428319974 4854163.84930741, 191582.3725646009 4854128.253455348))",0,[],0.9264291235955058,industrial,5,4,0.2,0,0,0,0,0,0,1,0,0,1,0,0,0,Yes,"{'motorway', 'trunk', 'motorway_link'}",2.0,88.0,Florence
22,"POLYGON ((191546.80513438495 4853638.455902624, 191529.86919278844 4853405.21790682, 191511.5403281306 4853409.319273882, 191430.37061047147 4853430.79142416, 191384.75001806358 4853443.737167421, 191372.7928487872 4853449.768159184, 191326.36603245971 4853470.198547449, 191318.36494020687 4853474.042556143, 191283.6743222155 4853490.979222387, 191277.9078939383 4853493.784610765, 191258.77596228028 4853503.209712764, 191211.10407264315 4853523.565148148, 191198.71027661872 4853529.394110031, 191181.72071825864 4853540.656912994, 191149.15927270718 4853562.092801149, 191120.53827175364 4853577.702419278, 191113.1573465402 4853587.083588881, 191084.519248834 4853603.8852277, 191071.77092972968 4853612.3245086735, 191053.4548237871 4853630.232245997, 191056.63651306927 4853674.048911246, 191546.80513438495 4853638.455902624))",0,[],5.5369039,Other,7,9,0.2142857142857142,0,0,0,0,0,0,0,0,0,0,0,0,0,No,,,,Florence
23,"POLYGON ((191790.1837295398 4856989.223649445, 192153.62268290744 4856915.42283963, 192155.94276466075 4856918.8662927, 192276.03737968876 4856894.291231415, 192250.41606674058 4856541.626399835, 191760.2523292501 4856577.236125825, 191790.1837295398 4856989.223649445))",0,[],1.3371359224806203,Other,6,9,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,No,,,,Florence
24,"POLYGON ((192250.41606674058 4856541.626399835, 192214.8347723998 4856051.833387176, 191724.6706952316 4856087.440270802, 191760.2523292501 4856577.236125825, 192250.41606674058 4856541.626399835))",0,[],4.252927746093751,Other,21,31,0.0738095238095238,1,0,0,1,0,0,2,2,0,0,0,0,0,No,,,,Florence
25,"POLYGON ((192214.8347723998 4856051.833387176, 192179.25631839124 4855562.040035202, 191689.0919015411 4855597.644076245, 191724.6706952316 4856087.440270802, 192214.8347723998 4856051.833387176))",0,[],7.023563463054185,Other,20,36,0.0947368421052631,0,0,0,0,0,0,7,0,0,0,0,0,1,Yes,{'primary'},1.0,50.0,Florence
26,"POLYGON ((192179.25631839124 4855562.040035202, 192143.6807049312 4855072.246343907, 191653.51594839507 4855107.847542153, 191689.0919015411 4855597.644076245, 192179.25631839124 4855562.040035202))",0,[],1.4360690000000005,Other,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,,,,Florence
27,"POLYGON ((192143.6807049312 4855072.246343907, 192108.10793223593 4854582.452313291, 191617.94283600966 4854618.050668522, 191653.51594839507 4855107.847542153, 192143.6807049312 4855072.246343907))",0,[],4.762481233695652,Other,27,65,0.0925925925925925,0,0,0,0,0,0,9,0,0,0,0,0,0,No,{'tertiary'},2.0,50.0,Florence
28,"POLYGON ((192108.10793223593 4854582.452313291, 192072.5380005212 4854092.657943345, 191582.3725646009 4854128.253455348, 191617.94283600966 4854618.050668522, 192108.10793223593 4854582.452313291))",0,[],2.4207223059701497,Other,10,16,0.1777777777777777,0,0,0,0,0,0,0,0,0,0,0,0,0,No,,,,Florence
29,"POLYGON ((192072.5380005212 4854092.657943345, 192036.97091000318 4853602.863234066, 191546.80513438495 4853638.455902624, 191582.3725646009 4854128.253455348, 192072.5380005212 4854092.657943345))",0,[],0.5389039354838708,Other,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,,,,Florence
30,"POLYGON ((192036.97091000318 4853602.863234066, 192001.40666089795 4853113.068185454, 191904.4131421583 4853120.110649333, 191883.94767469278 4853131.444535437, 191861.5583618324 4853146.517310527, 191834.43455051671 4853167.3526857, 191795.81463485566 4853205.58423316, 191756.98943406652 4853249.8252871595, 191745.27171983075 4853258.950070524, 191743.43222723092 4853259.814439, 191658.0189238045 4853366.478285253, 191643.33246078482 4853376.286232916, 191584.37646734592 4853392.5198114775, 191541.215662527 4853402.678959071, 191529.86919278844 4853405.21790682, 191546.80513438495 4853638.455902624, 192036.97091000318 4853602.863234066))",0,[],0.6152483986928106,Other,2,2,1.0,0,0,0,0,0,0,1,0,0,0,0,0,0,No,,,,Florence
31,"POLYGON ((192001.40666089795 4853113.068185454, 191998.47056477715 4853072.630158087, 191971.90736720443 4853089.082634251, 191956.83393947064 4853096.302991259, 191921.49591605377 4853110.650119768, 191904.4131421583 4853120.110649333, 192001.40666089795 4853113.068185454))",0,[],0.0,Other,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,,,,Florence
32,"POLYGON ((192276.03737968876 4856894.291231415, 192730.51205554273 4856801.291987091, 192759.1237024475 4856784.519832383, 192760.75771168031 4856783.797932331, 192740.57695982832 4856506.017013669, 192250.41606674058 4856541.626399835, 192276.03737968876 4856894.291231415))",0,[],2.0697564172661878,Other,5,9,0.45,0,0,0,0,0,0,1,0,0,0,0,0,0,No,,,,Florence
33,"POLYGON ((192740.57695982832 4856506.017013669, 192704.9960049491 4856016.2268433785, 192214.8347723998 4856051.833387176, 192250.41606674058 4856541.626399835, 192740.57695982832 4856506.017013669))",0,[],4.919676641860465,Other,17,24,0.088235294117647,0,1,0,2,0,0,1,0,0,0,0,0,0,Yes,{'primary'},2.0,50.0,Florence
34,"POLYGON ((192704.9960049491 4856016.2268433785, 192669.41789040592 4855526.43633399, 192179.25631839124 4855562.040035202, 192214.8347723998 4856051.833387176, 192704.9960049491 4856016.2268433785))",0,[],6.709671473684212,Other,14,20,0.1098901098901098,0,0,0,0,0,0,1,0,0,0,0,0,0,Yes,{'primary'},,50.0,Florence
35,"POLYGON ((192669.41789040592 4855526.43633399, 192633.84261641535 4855036.645485497, 192143.6807049312 4855072.246343907, 192179.25631839124 4855562.040035202, 192669.41789040592 4855526.43633399))",0,[],1.436069,Other,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,,,,Florence
36,"POLYGON ((192633.84261641535 4855036.645485497, 192598.27018319385 4854546.854297899, 192108.10793223593 4854582.452313291, 192143.6807049312 4855072.246343907, 192633.84261641535 4855036.645485497))",0,[],4.284620441717792,Other,10,14,0.1555555555555555,0,0,0,1,0,0,2,0,2,0,0,0,0,No,,,,Florence
37,"POLYGON ((192598.27018319385 4854546.854297899, 192562.7005909565 4854057.062771184, 192072.5380005212 4854092.657943345, 192108.10793223593 4854582.452313291, 192598.27018319385 4854546.854297899))",0,[],1.509486836065574,Other,4,4,0.3333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,No,,,,Florence
38,"POLYGON ((192562.7005909565 4854057.062771184, 192527.13383992016 4853567.270905359, 192036.97091000318 4853602.863234066, 192072.5380005212 4854092.657943345, 192562.7005909565 4854057.062771184))",0,[],0.3968990399999997,Other,2,2,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,,,,Florence
39,"POLYGON ((192527.13383992016 4853567.270905359, 192491.56993030076 4853077.478700411, 192190.3917571701 4853099.346451481, 192165.54338388267 4853117.726800703, 192153.140579568 4853102.051164513, 192001.40666089795 4853113.068185454, 192036.97091000318 4853602.863234066, 192527.13383992016 4853567.270905359))",0,[],0.6594059440559441,Other,2,2,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes,{'trunk'},,90.0,Florence
40,"POLYGON ((192491.56993030076 4853077.478700411, 192473.26117977785 4852825.312084804, 192471.0565786967 4852828.2782802265, 192449.28849206516 4852856.3212922625, 192439.55748279823 4852870.940734477, 192438.01815035974 4852875.686914211, 192437.0189549044 4852878.504721407, 192421.928396745 4852896.722264878, 192399.63526969025 4852922.296371099, 192381.0945786665 4852946.149951968, 192343.67492118303 4852988.273985432, 192328.87565582962 4852999.343274994, 192317.00428270863 4853005.691253686, 192190.3917571701 4853099.346451481, 192491.56993030076 4853077.478700411))",0,[],5.282476666666667,Other,8,10,0.1785714285714285,0,0,0,0,0,0,0,0,0,0,0,0,0,No,,,,Florence
41,"POLYGON ((192153.140579568 4853102.051164513, 192120.58115126635 4853060.89997802, 192107.51921594178 4853047.256187673, 192104.7948732375 4853045.734776168, 192099.54451130988 4853042.794095143, 192090.12922366406 4853045.555983607, 192049.1681827769 4853074.900144214, 192042.79619757045 4853077.009291682, 192037.51568687428 4853075.1609090455, 192030.226358862 4853068.251725367, 192024.76821980375 4853063.784610554, 192019.90986743895 4853061.994628514, 192014.63946620043 4853063.852478264, 192000.71120667667 4853071.242369625, 191998.47056477715 4853072.630158087, 192001.40666089795 4853113.068185454, 192153.140579568 4853102.051164513))",0,[],0.0,Other,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,,,,Florence
42,"POLYGON ((192760.75771168031 4856783.797932331, 192771.5044295963 4856779.050067132, 192794.90955790185 4856768.94132399, 192848.19486363663 4856719.072185187, 192865.87552165025 4856744.035216636, 192881.503684922 4856765.931840835, 192929.2769261499 4856822.59801413, 192936.2986606902 4856818.400111451, 193020.91631111357 4856943.903341454, 193037.96532859176 4856976.785694591, 193266.31846426817 4856960.194956148, 193230.7350085093 4856470.407967109, 192740.57695982832 4856506.017013669, 192760.75771168031 4856783.797932331))",0,[],2.5271414892473123,Other,3,4,0.6666666666666666,0,0,0,1,0,0,0,0,0,0,0,0,0,No,,,,Florence
43,"POLYGON ((193037.96532859176 4856976.785694591, 193056.18329287122 4857011.922554327, 193127.5726309297 4857115.708461263, 193142.83308112284 4857142.074961805, 193198.44499847444 4857120.463181325, 193208.86580803775 4857116.030780187, 193219.36931882513 4857137.151564947, 193249.53781318 4857194.498331908, 193288.40586737916 4857264.196261438, 193266.31846426817 4856960.194956148, 193037.96532859176 4856976.785694591))",0,[],0.2288397499999999,Other,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,,,,Florence
44,"POLYGON ((193230.7350085093 4856470.407967109, 193195.15439287497 4855980.620639192, 192704.9960049491 4856016.2268433785, 192740.57695982832 4856506.017013669, 193230.7350085093 4856470.407967109))",0,[],6.109700335640138,Other,21,33,0.0785714285714285,0,0,2,0,0,0,1,0,0,0,0,0,1,Yes,{'primary'},2.333333333333333,50.0,Florence
45,"POLYGON ((193195.15439287497 4855980.620639192, 193159.57661758107 4855490.832972393, 192669.41789040592 4855526.43633399, 192704.9960049491 4856016.2268433785, 193195.15439287497 4855980.620639192))",0,[],5.44212726446281,Other,3,5,0.8333333333333334,0,0,0,0,0,0,1,0,0,0,0,0,0,No,,,,Florence
46,"POLYGON ((193159.57661758107 4855490.832972393, 193124.00168284384 4855001.044966705, 192633.84261641535 4855036.645485497, 192669.41789040592 4855526.43633399, 193159.57661758107 4855490.832972393))",0,[],1.4360690000000005,Other,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,,,,Florence
47,"POLYGON ((193124.00168284384 4855001.044966705, 193088.42958887917 4854511.256622127, 192598.27018319385 4854546.854297899, 192633.84261641535 4855036.645485497, 193124.00168284384 4855001.044966705))",0,[],1.1689163960396045,Other,20,30,0.0789473684210526,0,0,0,0,0,0,0,0,0,0,0,0,0,No,{'tertiary'},2.0,50.0,Florence
48,"POLYGON ((193088.42958887917 4854511.256622127, 193052.86033590324 4854021.467938654, 192562.7005909565 4854057.062771184, 192598.27018319385 4854546.854297899, 193088.42958887917 4854511.256622127))",0,[],0.938715245283019,Other,2,2,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,,,,Florence
49,"POLYGON ((193052.86033590324 4854021.467938654, 193017.2939241323 4853531.678916282, 192527.13383992016 4853567.270905359, 192562.7005909565 4854057.062771184, 193052.86033590324 4854021.467938654))",0,[],1.044083412698413,Other,4,6,0.5,0,0,0,1,0,0,0,0,0,0,0,0,0,No,,,,Florence
50,"POLYGON ((193017.2939241323 4853531.678916282, 192981.73035378207 4853041.8895550035, 192491.56993030076 4853077.478700411, 192527.13383992016 4853567.270905359, 193017.2939241323 4853531.678916282))",0,[],0.3660445419847327,Other,2,2,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,,,,Florence
51,"POLYGON ((192981.73035378207 4853041.8895550035, 192974.708551378 4852945.179071725, 192973.93204434903 4852944.896298792, 192926.47633552697 4852925.858175681, 192870.06175791257 4852898.506925762, 192846.99991344637 4852887.694063133, 192833.36602431833 4852881.555423862, 192809.0005675818 4852870.290799757, 192756.8503976962 4852846.917796118, 192749.64075027907 4852843.644059683, 192743.0791236399 4852840.952631407, 192738.71030451922 4852839.629305702, 192712.61860009143 4852833.442521535, 192664.75485866336 4852824.476301201, 192652.49267064797 4852822.37091596, 192600.34278483735 4852813.703191164, 192592.45100497478 4852812.431311004, 192575.27808870893 4852809.673455852, 192563.15169408137 4852807.016535175, 192541.8145717135 4852802.30275918, 192497.79205772316 4852791.457239889, 192489.56234516448 4852801.732904097, 192485.64656591223 4852808.6480873, 192473.26117977785 4852825.312084804, 192491.56993030076 4853077.478700411, 192981.73035378207 4853041.8895550035))",0,[],5.860293469135803,Other,3,4,0.6666666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,No,,,,Florence
52,"POLYGON ((193288.40586737916 4857264.196261438, 193292.89226148208 4857272.241223881, 193347.58001258795 4857349.806604524, 193377.87537152 4857397.185618147, 193382.26373188052 4857420.146978259, 193396.96040053555 4857443.0748989815, 193792.05928616063 4857414.367215036, 193756.47332951397 4856924.583406819, 193266.31846426817 4856960.194956148, 193288.40586737916 4857264.196261438))",0,[],0.171018332046332,Other,6,8,0.2666666666666666,0,0,0,0,0,0,2,0,0,2,0,0,0,No,,,,Florence
53,"POLYGON ((193396.96040053555 4857443.0748989815, 193398.1336108297 4857444.905195656, 193420.03484149446 4857470.39821675, 193431.82470599323 4857484.825795901, 193456.1712768015 4857511.608657956, 193477.73848007433 4857540.356370828, 193494.8160614753 4857562.298573824, 193520.18140969018 4857595.279170356, 193516.7185940111 4857597.976701003, 193545.16563578916 4857630.314393803, 193560.99474541092 4857647.216262202, 193583.7948172976 4857701.853876092, 193664.1380658286 4857813.4461353645, 193728.44241262815 4857911.359490127, 193827.64808250364 4857904.150684602, 193792.05928616063 4857414.367215036, 193396.96040053555 4857443.0748989815))",0,[],0.1176386478873239,Other,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,,,,Florence
54,"POLYGON ((193728.44241262815 4857911.359490127, 193729.89243774058 4857913.567375649, 193775.43951645546 4857981.371680081, 193840.436141357 4858080.134081196, 193827.64808250364 4857904.150684602, 193728.44241262815 4857911.359490127))",0,[],0.0,Other,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,,,,Florence
55,"POLYGON ((193756.47332951397 4856924.583406819, 193720.89021277963 4856434.79925994, 193230.7350085093 4856470.407967109, 193266.31846426817 4856960.194956148, 193756.47332951397 4856924.583406819))",0,[],2.2469410269360277,Other,23,38,0.075098814229249,0,0,1,1,0,0,0,1,0,0,0,0,0,No,,,,Florence
56,"POLYGON ((193720.89021277963 4856434.79925994, 193685.30993617378 4855945.014774403, 193195.15439287497 4855980.620639192, 193230.7350085093 4856470.407967109, 193720.89021277963 4856434.79925994))",0,[],5.492001106227107,Other,10,12,0.1333333333333333,1,0,0,0,0,0,2,0,1,0,0,0,0,No,,,,Florence
57,"POLYGON ((193685.30993617378 4855945.014774403, 193649.73249991238 4855455.229950194, 193159.57661758107 4855490.832972393, 193195.15439287497 4855980.620639192, 193685.30993617378 4855945.014774403))",0,[],4.61405268539326,Other,2,2,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,,,,Florence
58,"POLYGON ((193649.73249991238 4855455.229950194, 193614.1579042116 4854965.444787316, 193124.00168284384 4855001.044966705, 193159.57661758107 4855490.832972393, 193649.73249991238 4855455.229950194))",0,[],0.3215324464285714,Other,17,27,0.0992647058823529,0,0,0,0,0,0,0,0,0,0,0,0,0,No,,,,Florence
59,"POLYGON ((193614.1579042116 4854965.444787316, 193578.58614928793 4854475.659285765, 193088.42958887917 4854511.256622127, 193124.00168284384 4855001.044966705, 193614.1579042116 4854965.444787316))",0,[],8.51161810326087,Other,39,66,0.0445344129554655,0,0,0,0,0,0,0,0,3,0,0,0,0,Yes,{'trunk'},2.0,50.0,Florence
60,"POLYGON ((193578.58614928793 4854475.659285765, 193543.01723535702 4853985.873445533, 193052.86033590324 4854021.467938654, 193088.42958887917 4854511.256622127, 193578.58614928793 4854475.659285765))",1,[[<POINT (11.191 43.779)>]],6.2804606875,Other,20,32,0.0842105263157894,0,0,0,1,0,0,7,0,5,0,0,0,0,Yes,{'trunk'},2.0,50.0,Florence
61,"POLYGON ((193543.01723535702 4853985.873445533, 193507.45116263482 4853496.087266618, 193017.2939241323 4853531.678916282, 193052.86033590324 4854021.467938654, 193543.01723535702 4853985.873445533))",0,[],4.132322955882353,Other,25,48,0.08,0,0,0,0,0,0,17,0,4,0,0,0,0,Yes,{'trunk'},2.333333333333333,50.0,Florence
